target,value_mean,value_std,value_min,value_25,value_50,value_75,value_100
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.162638.477.CD4-119_RI Tomogram.npy,13373.972211657714,31.004576313582575,13263.0,13369.0,13370.0,13372.0,14233.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.163228.255.CD4-138_RI Tomogram.npy,13373.725817092747,29.06535859439555,13334.0,13369.0,13370.0,13372.0,14017.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.140504.801.CD4-076_RI Tomogram.npy,13373.942710427482,31.256938616565034,13336.0,13369.0,13370.0,13372.0,14037.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.144440.758.CD8-009_RI Tomogram.npy,13380.689205761595,49.630804436318414,13267.0,13369.0,13371.0,13374.0,14163.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.154636.521.CD8-151_RI Tomogram.npy,13373.598148335685,27.46321511447657,13341.0,13369.0,13370.0,13372.0,14083.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.144651.973.CD8-015_RI Tomogram.npy,13377.348783956451,40.01611674305522,13277.0,13369.0,13370.0,13373.0,14126.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.163319.848.CD4-140_RI Tomogram.npy,13373.804202986068,28.369939648396905,13339.0,13369.0,13370.0,13372.0,13967.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.141006.038.CD4-088_RI Tomogram.npy,13374.310550754644,33.99738051232339,13333.0,13369.0,13370.0,13372.0,14022.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.154616.005.CD8-150_RI Tomogram.npy,13375.550598863783,36.824437831210886,13271.0,13369.0,13370.0,13372.0,14138.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.135012.069.CD4-054_RI Tomogram.npy,13373.874917046738,30.910814090797533,13328.0,13369.0,13370.0,13372.0,14099.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.163548.944.CD4-148_RI Tomogram.npy,13373.771329677638,28.758083806127047,13339.0,13369.0,13370.0,13372.0,13978.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.150817.959.CD8-063_RI Tomogram.npy,13376.8050215791,30.761467290692774,13323.0,13370.0,13370.0,13373.0,13924.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.160701.569.CD8-200_RI Tomogram.npy,13373.679881927566,31.03502035693516,13333.0,13369.0,13370.0,13372.0,14152.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.140617.115.CD4-079_RI Tomogram.npy,13374.07161041848,30.082130940148904,13340.0,13369.0,13370.0,13372.0,13990.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.154317.052.CD8-140_RI Tomogram.npy,13382.137789429991,55.46127499496484,13261.0,13369.0,13371.0,13374.0,14158.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.133603.005.CD4-032_RI Tomogram.npy,13375.942523767017,38.28192759640366,13320.0,13369.0,13370.0,13372.0,14582.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.164010.365.CD4-161_RI Tomogram.npy,13373.32396936668,28.58778384292556,13342.0,13369.0,13370.0,13372.0,14036.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.152315.569.CD8-101_RI Tomogram.npy,13374.317761562197,27.472641682804827,13331.0,13369.0,13370.0,13372.0,14086.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.155550.849.CD8-177_RI Tomogram.npy,13376.235209814864,31.58975432162105,13278.0,13369.0,13370.0,13373.0,14095.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.151356.568.CD8-079_RI Tomogram.npy,13377.020606540244,35.711868290121885,13345.0,13369.0,13370.0,13372.0,13886.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.132943.771.CD4-019_RI Tomogram.npy,13375.938747549535,38.71165814945554,13336.0,13369.0,13370.0,13372.0,14026.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.163532.895.CD4-147_RI Tomogram.npy,13374.148879162041,29.843438967757027,13346.0,13369.0,13370.0,13372.0,13925.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.140103.696.CD4-068_RI Tomogram.npy,13373.82200236795,29.489137535970414,13340.0,13369.0,13370.0,13372.0,14368.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.144718.383.CD8-016_RI Tomogram.npy,13373.872708814675,26.2774167123973,13341.0,13369.0,13370.0,13372.0,13914.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.164804.865.CD4-185_RI Tomogram.npy,13374.102180351767,29.832322520312985,13340.0,13369.0,13370.0,13372.0,14060.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.162324.491.CD4-109_RI Tomogram.npy,13374.078805660576,31.219046324357052,13340.0,13369.0,13370.0,13372.0,14436.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.145256.379.CD8-029_RI Tomogram.npy,13373.66472073444,25.329037014871574,13340.0,13369.0,13370.0,13372.0,13946.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.153234.770.CD8-113_RI Tomogram.npy,13381.523854782408,53.32964809107517,13267.0,13369.0,13370.0,13373.0,14149.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.155754.961.CD8-181_RI Tomogram.npy,13374.490103807224,32.37962305301494,13270.0,13369.0,13370.0,13372.0,14176.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.154542.083.CD8-148_RI Tomogram.npy,13378.913292900652,44.07562513427553,13288.0,13369.0,13371.0,13374.0,14092.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.155712.710.CD8-180_RI Tomogram.npy,13374.12341794941,30.28322602981162,13338.0,13369.0,13370.0,13372.0,14019.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.154425.709.CD8-144_RI Tomogram.npy,13373.996586976526,29.018891863683177,13343.0,13369.0,13370.0,13372.0,14048.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.153719.758.CD8-122_RI Tomogram.npy,13374.111648963302,28.06545286006638,13294.0,13369.0,13370.0,13372.0,13995.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.155143.848.CD8-166_RI Tomogram.npy,13376.032411283144,37.85203742236318,13256.0,13369.0,13370.0,13373.0,14272.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.152525.771.CD8-105_RI Tomogram.npy,13377.1893721057,36.50693891539534,13297.0,13369.0,13370.0,13372.0,13990.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.145907.694.CD8-043_RI Tomogram.npy,13377.166346855902,34.56069269217287,13290.0,13370.0,13370.0,13373.0,13967.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.150519.820.CD8-059_RI Tomogram.npy,13374.75029768156,20.584190848221482,13310.0,13370.0,13371.0,13373.0,13829.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.134741.148.CD4-050_RI Tomogram.npy,13373.831378086836,30.062740018253834,13337.0,13369.0,13370.0,13372.0,14027.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.153008.724.CD8-106_RI Tomogram.npy,13374.296373123394,29.013578321815253,13346.0,13369.0,13370.0,13372.0,13980.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.160047.817.CD8-188_RI Tomogram.npy,13377.044219026615,38.306004213209846,13339.0,13369.0,13370.0,13373.0,13976.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.150143.898.CD8-049_RI Tomogram.npy,13374.514435555255,24.26076817289686,13348.0,13369.0,13370.0,13372.0,13797.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.163257.098.CD4-139_RI Tomogram.npy,13374.502933557376,32.40731974522556,13344.0,13369.0,13370.0,13372.0,13956.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.133849.773.CD4-039_RI Tomogram.npy,13374.163433552374,32.118151956950584,13332.0,13369.0,13370.0,13372.0,14065.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.144403.179.CD8-007_RI Tomogram.npy,13376.500441458877,38.824786657984525,13313.0,13369.0,13370.0,13372.0,13937.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.132231.725.CD4-005_RI Tomogram.npy,13373.620565032355,28.403162383896177,13333.0,13369.0,13370.0,13372.0,14404.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.132915.536.CD4-018_RI Tomogram.npy,13373.905352704514,29.993708782176494,13340.0,13369.0,13370.0,13372.0,13978.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.145457.442.CD8-034_RI Tomogram.npy,13374.48633952951,23.364849284913156,13344.0,13370.0,13371.0,13373.0,13854.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.164855.242.CD4-188_RI Tomogram.npy,13376.195431819546,35.27892913050051,13290.0,13369.0,13371.0,13373.0,14051.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.151032.224.CD8-070_RI Tomogram.npy,13374.091215143377,27.339291125432638,13293.0,13369.0,13370.0,13372.0,13939.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.164243.521.CD4-168_RI Tomogram.npy,13374.60162705914,32.16561204674242,13339.0,13369.0,13370.0,13372.0,13958.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.141437.821.CD4-099_RI Tomogram.npy,13374.18289900081,33.16151516320602,13322.0,13369.0,13370.0,13372.0,14466.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.141238.989.CD4-094_RI Tomogram.npy,13374.158750912673,34.95064058374284,13322.0,13369.0,13370.0,13372.0,14121.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.132606.832.CD4-011_RI Tomogram.npy,13373.976655564556,31.19483383627696,13314.0,13369.0,13370.0,13372.0,14142.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.150935.959.CD8-067_RI Tomogram.npy,13375.963416236586,32.66035328608374,13319.0,13369.0,13370.0,13372.0,13868.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.141716.661.CD4-103_RI Tomogram.npy,13374.736218881588,35.1040055199753,13333.0,13369.0,13370.0,13372.0,14401.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.153042.852.CD8-107_RI Tomogram.npy,13379.110785549254,45.63425608941854,13287.0,13369.0,13370.0,13373.0,14027.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.163856.629.CD4-158_RI Tomogram.npy,13374.3952005256,30.39507175336635,13344.0,13369.0,13370.0,13372.0,14500.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.151308.833.CD8-077_RI Tomogram.npy,13377.39806425721,38.13023303325942,13343.0,13369.0,13370.0,13372.0,13904.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.145345.133.CD8-031_RI Tomogram.npy,13373.813725607866,24.544079658510416,13339.0,13369.0,13370.0,13372.0,13868.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.132125.708.CD4-004_RI Tomogram.npy,13374.226487345095,30.839002490437117,13333.0,13369.0,13370.0,13372.0,14162.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.163124.882.CD4-135_RI Tomogram.npy,13373.357692711616,27.771067356529922,13332.0,13369.0,13370.0,13372.0,14164.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.154046.538.CD8-133_RI Tomogram.npy,13374.48649699693,29.58251941579942,13340.0,13369.0,13370.0,13372.0,14218.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.163918.162.CD4-159_RI Tomogram.npy,13373.826750707634,29.440836018838635,13334.0,13369.0,13370.0,13372.0,14259.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.163030.647.CD4-132_RI Tomogram.npy,13374.008227500724,29.815249739308214,13341.0,13369.0,13370.0,13372.0,13976.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.135233.645.CD4-058_RI Tomogram.npy,13374.45376984127,29.37064526796421,13216.0,13369.0,13370.0,13372.0,14286.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.164135.476.CD4-165_RI Tomogram.npy,13374.16311405417,28.40868341105874,13338.0,13369.0,13370.0,13372.0,13921.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.144422.677.CD8-008_RI Tomogram.npy,13376.797590479691,39.162027592081536,13339.0,13369.0,13370.0,13372.0,13949.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.164738.662.CD4-184_RI Tomogram.npy,13375.481591252337,34.609176742308456,13268.0,13369.0,13370.0,13373.0,14130.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.162938.852.CD4-129_RI Tomogram.npy,13373.794955854113,28.237821283732575,13344.0,13369.0,13370.0,13372.0,13998.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.160815.304.CD8-201_RI Tomogram.npy,13378.53694289415,54.56896281417583,13240.0,13369.0,13370.0,13373.0,14382.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.164819.693.CD4-186_RI Tomogram.npy,13374.259209187245,29.151989591583142,13311.0,13369.0,13370.0,13372.0,14039.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.150231.024.CD8-052_RI Tomogram.npy,13380.487987967714,34.988803035138616,13315.0,13370.0,13371.0,13375.0,13978.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.141418.521.CD4-098_RI Tomogram.npy,13373.3100168407,27.951440478697524,12348.0,13369.0,13370.0,13372.0,15418.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.145053.288.CD8-024_RI Tomogram.npy,13374.159726598054,27.336520690103132,13346.0,13369.0,13370.0,13372.0,13895.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.145637.989.CD8-037_RI Tomogram.npy,13378.193711742731,39.62014062284158,13276.0,13370.0,13370.0,13373.0,14075.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.153355.005.CD8-115_RI Tomogram.npy,13374.786701035697,30.934838258070684,13336.0,13369.0,13370.0,13372.0,13976.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.132840.802.CD4-016_RI Tomogram.npy,13374.521492146008,31.97079309331878,13333.0,13369.0,13370.0,13372.0,13953.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.134325.616.CD4-046_RI Tomogram.npy,13374.044520833959,31.43086556589055,13335.0,13369.0,13370.0,13372.0,14073.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.163944.364.CD4-160_RI Tomogram.npy,13374.362285334213,31.890435049475734,13307.0,13369.0,13370.0,13372.0,13989.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.135801.086.CD4-063_RI Tomogram.npy,13374.066904899431,31.017044619552028,13337.0,13369.0,13370.0,13372.0,14686.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.154352.600.CD8-142_RI Tomogram.npy,13373.624874663687,26.82467902158063,13341.0,13369.0,13370.0,13372.0,13948.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.153804.039.CD8-124_RI Tomogram.npy,13374.685818555525,25.650148916185614,13341.0,13369.0,13371.0,13373.0,14045.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.163459.383.CD4-146_RI Tomogram.npy,13374.28944636981,29.963987537132724,13344.0,13369.0,13370.0,13372.0,13943.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.141023.102.CD4-089_RI Tomogram.npy,13374.465512822437,30.563887607269717,13336.0,13369.0,13370.0,13372.0,14292.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.163421.395.CD4-144_RI Tomogram.npy,13374.577049951991,30.861777526873787,13344.0,13369.0,13370.0,13372.0,14207.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.151116.504.CD8-072_RI Tomogram.npy,13381.142600781648,41.23479079905128,13301.0,13370.0,13371.0,13376.0,13888.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.134934.899.CD4-053_RI Tomogram.npy,13373.759933012272,28.38361272248504,13332.0,13369.0,13370.0,13372.0,14000.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.160322.398.CD8-194_RI Tomogram.npy,13374.964968656544,34.61283711353643,13266.0,13369.0,13370.0,13372.0,14142.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.145924.351.CD8-044_RI Tomogram.npy,13374.026747957112,24.107775322560205,13344.0,13370.0,13370.0,13372.0,13878.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.140811.476.CD4-084_RI Tomogram.npy,13373.827788529821,30.78375498385133,13337.0,13369.0,13370.0,13372.0,14175.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.144621.305.CD8-013_RI Tomogram.npy,13377.05103025825,38.03726117181626,13290.0,13369.0,13370.0,13372.0,14191.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.132405.162.CD4-008_RI Tomogram.npy,13373.762403606685,30.080028235662017,13335.0,13369.0,13370.0,13372.0,14404.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.154909.271.CD8-158_RI Tomogram.npy,13380.00482410408,46.67280724879998,13228.0,13369.0,13370.0,13373.0,14098.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.155332.318.CD8-170_RI Tomogram.npy,13375.264917834389,34.24605653560489,13289.0,13369.0,13370.0,13372.0,14006.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.155218.786.CD8-168_RI Tomogram.npy,13373.989363291525,30.242110255246743,13338.0,13369.0,13370.0,13372.0,14129.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.162801.553.CD4-124_RI Tomogram.npy,13373.854707769477,26.848133615963395,13339.0,13369.0,13370.0,13372.0,13953.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.150403.037.CD8-056_RI Tomogram.npy,13377.038385043159,25.31884109606681,13324.0,13370.0,13371.0,13374.0,13751.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.132637.099.CD4-012_RI Tomogram.npy,13373.884199060321,30.18273625790627,13323.0,13369.0,13370.0,13372.0,14304.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.155658.286.CD8-179_RI Tomogram.npy,13373.868273034377,28.750395160979593,13333.0,13369.0,13370.0,13372.0,13966.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.140016.774.CD4-067_RI Tomogram.npy,13373.907623698502,29.93372705282821,13319.0,13369.0,13370.0,13372.0,14052.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.160537.884.CD8-197_RI Tomogram.npy,13373.568705429032,26.557758974941848,13335.0,13369.0,13370.0,13372.0,14078.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.144304.068.CD8-005_RI Tomogram.npy,13377.637177501225,42.5168633618229,13292.0,13369.0,13370.0,13372.0,14104.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.133759.396.CD4-037_RI Tomogram.npy,13374.074084326023,30.81793824835949,13345.0,13369.0,13370.0,13372.0,13973.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.133330.254.CD4-027_RI Tomogram.npy,13373.681409280263,28.1520508636087,13343.0,13369.0,13370.0,13372.0,14050.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.163202.458.CD4-137_RI Tomogram.npy,13373.65203963753,28.88094671921209,13340.0,13369.0,13370.0,13372.0,14014.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.154655.006.CD8-152_RI Tomogram.npy,13373.80646110261,28.561964496535428,13338.0,13369.0,13370.0,13372.0,14112.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.134219.396.CD4-043_RI Tomogram.npy,13373.826755271002,30.441973722522523,13337.0,13369.0,13370.0,13372.0,14038.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.151138.444.CD8-073_RI Tomogram.npy,13380.28737547634,39.639508219471814,13302.0,13369.0,13371.0,13374.0,13923.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.135349.615.CD4-061_RI Tomogram.npy,13373.24679095278,27.652128147382086,13329.0,13369.0,13370.0,13372.0,14018.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.141109.411.CD4-091_RI Tomogram.npy,13373.727591179824,30.51760228514324,13329.0,13369.0,13370.0,13372.0,14403.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.133008.351.CD4-020_RI Tomogram.npy,13373.685227193168,29.506057259150722,13338.0,13369.0,13370.0,13372.0,14228.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.144513.661.CD8-010_RI Tomogram.npy,13374.017683609885,26.04190943640167,13333.0,13369.0,13370.0,13372.0,13896.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.155428.583.CD8-172_RI Tomogram.npy,13375.820263662596,32.643351819200404,13301.0,13369.0,13370.0,13373.0,13936.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.132520.723.CD4-010_RI Tomogram.npy,13373.599255796102,28.960196342444938,13331.0,13369.0,13370.0,13372.0,14197.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.152019.661.CD8-094_RI Tomogram.npy,13374.516692796631,24.67193031130915,13346.0,13370.0,13371.0,13373.0,13878.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.150154.661.CD8-050_RI Tomogram.npy,13374.54745057811,23.825342877398903,13345.0,13370.0,13370.0,13372.0,13809.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.155304.085.CD8-169_RI Tomogram.npy,13375.95065462438,36.71468098939802,13287.0,13369.0,13370.0,13372.0,14008.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.153132.617.CD8-110_RI Tomogram.npy,13374.870921850152,30.004400510992504,13302.0,13369.0,13370.0,13373.0,13934.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.164335.115.CD4-170_RI Tomogram.npy,13374.588326344505,30.791880177439207,13346.0,13369.0,13370.0,13372.0,13991.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.140214.992.CD4-070_RI Tomogram.npy,13374.192187953211,31.30617768952944,13340.0,13369.0,13370.0,13372.0,14323.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.132703.711.CD4-013_RI Tomogram.npy,13373.771692621598,28.476987227873263,13341.0,13369.0,13370.0,13372.0,14238.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.133252.680.CD4-025_RI Tomogram.npy,13374.069655859614,29.4389301040962,13329.0,13369.0,13370.0,13372.0,14050.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.164222.802.CD4-167_RI Tomogram.npy,13373.92727005631,26.03205478808722,13346.0,13369.0,13370.0,13372.0,13970.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.153827.397.CD8-125_RI Tomogram.npy,13373.925176783589,26.544542968061666,13336.0,13369.0,13370.0,13372.0,13992.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.153944.786.CD8-129_RI Tomogram.npy,13374.96835004901,33.19300933289596,13266.0,13369.0,13370.0,13372.0,14153.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.145715.569.CD8-039_RI Tomogram.npy,13378.93529958192,39.12228056464474,13300.0,13370.0,13371.0,13374.0,13972.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.145616.867.CD8-036_RI Tomogram.npy,13373.783106540242,22.844735457429962,13329.0,13369.0,13370.0,13372.0,13928.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.135856.539.CD4-065_RI Tomogram.npy,13374.15135231944,31.880821711922557,13339.0,13369.0,13370.0,13372.0,14024.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.162623.648.CD4-118_RI Tomogram.npy,13373.523134082976,30.712336146466416,13329.0,13369.0,13370.0,13372.0,14088.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.163109.849.CD4-134_RI Tomogram.npy,13374.339140374172,28.75770744290716,13337.0,13369.0,13370.0,13372.0,14112.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.160121.332.CD8-190_RI Tomogram.npy,13374.615180696832,32.44816718200523,13340.0,13369.0,13370.0,13372.0,13995.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.160136.974.CD8-191_RI Tomogram.npy,13374.108979143537,30.119991886626604,13339.0,13369.0,13370.0,13372.0,29755.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.151526.551.CD8-084_RI Tomogram.npy,13373.89364910583,24.357130570181006,13346.0,13369.0,13370.0,13372.0,13899.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.154338.789.CD8-141_RI Tomogram.npy,13377.853036389413,41.23671527460321,13286.0,13369.0,13370.0,13373.0,14101.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.151508.476.CD8-083_RI Tomogram.npy,13376.608306765786,25.67211297751135,13329.0,13370.0,13371.0,13374.0,13787.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.153907.008.CD8-127_RI Tomogram.npy,13374.118660232944,29.130606881920084,13337.0,13369.0,13370.0,13372.0,13956.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.135144.286.CD4-056_RI Tomogram.npy,13374.069366929716,30.493447906336804,13292.0,13369.0,13370.0,13372.0,14506.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.144638.571.CD8-014_RI Tomogram.npy,13376.386337091548,37.92777721321206,13322.0,13369.0,13370.0,13372.0,13936.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.160606.525.CD8-198_RI Tomogram.npy,13374.317384990649,28.171034324918864,13342.0,13370.0,13370.0,13373.0,14086.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.163809.914.CD4-156_RI Tomogram.npy,13375.438145872717,36.57331109358011,13259.0,13369.0,13370.0,13372.0,14225.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.133306.490.CD4-026_RI Tomogram.npy,13374.13211110111,26.979140930306492,13334.0,13370.0,13370.0,13372.0,13997.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.133716.741.CD4-035_RI Tomogram.npy,13374.514832818235,29.248440512044176,13281.0,13369.0,13370.0,13372.0,14252.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.160155.051.CD8-192_RI Tomogram.npy,13374.160704283813,30.81993864905962,13338.0,13369.0,13370.0,13372.0,13990.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.135819.160.CD4-064_RI Tomogram.npy,13373.84776457527,30.45707635305142,13338.0,13369.0,13370.0,13372.0,14168.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.145555.538.CD8-035_RI Tomogram.npy,13374.413823689001,24.642007987252683,13328.0,13370.0,13370.0,13372.0,13874.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.150544.803.CD8-060_RI Tomogram.npy,13378.459949702943,36.27236382109166,13312.0,13370.0,13370.0,13373.0,13831.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.133423.272.CD4-029_RI Tomogram.npy,13373.727679946689,29.704682997327367,13330.0,13369.0,13370.0,13372.0,14057.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.154444.801.CD8-145_RI Tomogram.npy,13373.898391569399,27.4775846139019,13321.0,13369.0,13370.0,13372.0,13971.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.154014.037.CD8-131_RI Tomogram.npy,13377.381503735709,38.28135488023367,13296.0,13369.0,13370.0,13372.0,14014.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.164452.099.CD4-175_RI Tomogram.npy,13375.227472594794,27.766700016316655,13255.0,13369.0,13370.0,13372.0,14075.0
/data/tomocube/processed/raw_numpy/igra/20220622/20220622.164653.161.CD4-181_RI Tomogram.npy,13374.127859855873,30.30730215388092,13341.0,13369.0,13370.0,13372.0,14021.0
