image_id,file_name,image_type,quality,x,y,z
34215,20220822.174657.011.CD4_2-054_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
32409,20220817.144428.110.CD8-150_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,136,149,105
32492,20220817.132539.970.CD4-134_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,119,138,105
36218,20220822.174723.008.CD4_2-055_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,114,118
32290,20220817.144531.892.CD8-151_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
31874,20220817.132559.063.CD4-135_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,152,139,103
32013,20220817.144544.484.CD8-152_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,134,105
31987,20220817.132613.483.CD4-136_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34613,20220822.183930.519.CD8_2-001_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,132,116
34221,20220822.174739.867.CD4_2-056_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,151,123,105
34441,20220822.183949.817.CD8_2-002_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,142,138,117
32533,20220817.132646.596.CD4-137_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,157,105
34167,20220822.174759.774.CD4_2-057_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34476,20220822.184006.069.CD8_2-003_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,122,153,111
34489,20220822.184024.956.CD8_2-004_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
32560,20220817.132657.564.CD4-138_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34121,20220822.184045.269.CD8_2-005_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,114,115
32253,20220817.132710.564.CD4-139_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,119,133,105
34595,20220822.184107.208.CD8_2-006_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,142,143,117
36048,20220822.184123.458.CD8_2-007_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
32173,20220817.132726.000.CD4-140_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34404,20220822.174817.445.CD4_2-058_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,126,124,107
34472,20220822.184159.006.CD8_2-008_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,142,109,105
32411,20220817.132746.921.CD4-141_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,144,98
33116,20220817.132804.186.CD4-142_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,156,131,94
34098,20220822.184218.097.CD8_2-009_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,126,135,105
32168,20220817.132816.580.CD4-143_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,138,91
34077,20220822.174835.117.CD4_2-059_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34555,20220822.184240.035.CD8_2-010_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,155,105
32473,20220817.132829.577.CD4-144_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,121,140,94
34725,20220822.184254.662.CD8_2-011_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,120,133,101
36055,20220822.174850.556.CD4_2-060_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,156,114,105
36016,20220822.184318.831.CD8_2-012_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,149,123,116
32478,20220817.132846.237.CD4-145_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,117,143,102
34458,20220822.184441.911.CD8_2-013_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
36022,20220822.174907.619.CD4_2-061_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,154,94,116
34468,20220822.184457.349.CD8_2-014_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
32472,20220817.132858.625.CD4-146_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,151,133,98
34563,20220822.184515.427.CD8_2-015_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34767,20220822.174923.058.CD4_2-062_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,125,114,118
32340,20220817.133011.548.CD4-147_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,144,144,105
34497,20220822.184546.911.CD8_2-016_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,161,114,105
34296,20220822.174936.869.CD4_2-063_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,121,102
34805,20220822.184558.692.CD8_2-017_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
32993,20220817.133030.233.CD4-148_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,120,140,96
32264,20220817.133045.267.CD4-149_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,141,101
34115,20220822.184618.393.CD8_2-018_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,131,114
34674,20220822.174953.933.CD4_2-064_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,115,134,116
34572,20220822.184632.005.CD8_2-019_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
32371,20220817.133147.218.CD4-150_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,131,114
34726,20220822.184648.659.CD8_2-020_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,131,127,105
34677,20220822.175013.839.CD4_2-065_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,151,112,109
34105,20220822.184711.612.CD8_2-021_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,73,105
34661,20220822.175032.119.CD4_2-066_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34411,20220822.175107.057.CD4_2-067_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,172,112,96
36135,20220822.175121.274.CD4_2-068_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,144,138,94
36127,20220822.184730.096.CD8_2-022_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
32452,20220817.133158.593.CD4-151_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,115,137,105
32076,20220817.133211.798.CD4-152_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34733,20220822.184746.955.CD8_2-023_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34532,20220822.175134.476.CD4_2-069_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34385,20220822.184810.521.CD8_2-024_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,149,129,113
32984,20220817.133227.641.CD4-153_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,126,132,109
34140,20220822.184830.630.CD8_2-025_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,173,88,118
34361,20220822.184904.552.CD8_2-026_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,126,141,114
31834,20220817.133241.454.CD4-154_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,147,131,105
34181,20220822.184917.955.CD8_2-027_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,119,135,113
34732,20220822.175154.589.CD4_2-070_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,97,105
31949,20220817.133253.842.CD4-155_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,122,107
36029,20220822.184945.175.CD8_2-028_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34586,20220822.175219.167.CD4_2-071_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,121,105
32010,20220817.133306.643.CD4-156_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,132,105
36247,20220822.185006.502.CD8_2-029_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
36006,20220822.190544.532.CD8_2-030_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34716,20220822.175234.602.CD4_2-072_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
32988,20220817.133319.236.CD4-157_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,118,145,112
34127,20220822.190603.627.CD8_2-031_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,69,99
32084,20220817.133332.639.CD4-158_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,167,138,117
34178,20220822.175251.465.CD4_2-073_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,116,126,112
34494,20220822.190623.532.CD8_2-032_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,99,105
34482,20220822.175307.917.CD4_2-074_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
32953,20220817.133351.326.CD4-159_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34313,20220822.190636.126.CD8_2-033_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,145,91
34346,20220822.175327.617.CD4_2-075_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
32382,20220817.133404.530.CD4-160_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34528,20220822.190657.049.CD8_2-034_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,121,116,94
34417,20220822.175349.554.CD4_2-076_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,127,105
36202,20220822.190707.205.CD8_2-035_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,131,98
32254,20220817.133418.141.CD4-161_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,131,128,113
32500,20220817.133445.764.CD4-162_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,148,105
34263,20220822.190726.094.CD8_2-036_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,93,115,95
32958,20220817.133506.079.CD4-163_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,128,105
34540,20220822.175407.228.CD4_2-077_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,120,123,96
34277,20220822.190744.782.CD8_2-037_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,156,147,90
31871,20220817.133517.045.CD4-164_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,156,125,105
36076,20220822.190802.251.CD8_2-038_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,137,129,92
34559,20220822.175432.212.CD4_2-078_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,139,138,92
34495,20220822.190849.785.CD8_2-039_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,136,148,96
33053,20220817.133527.811.CD4-165_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,129,112
31804,20220817.133542.642.CD4-166_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,121,138,116
34553,20220822.190917.000.CD8_2-040_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,113,140,95
32296,20220817.133554.018.CD4-167_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
32177,20220817.133607.830.CD4-168_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,156,125,115
32234,20220817.133624.889.CD4-169_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,104,129,117
32550,20220817.133639.719.CD4-170_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,124,119
34286,20220822.190951.127.CD8_2-041_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,138,93
32105,20220817.133702.469.CD4-171_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,128,103
34771,20220822.191038.253.CD8_2-042_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,149,92
34455,20220822.191050.437.CD8_2-043_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,138,95
36150,20220822.191102.830.CD8_2-044_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34788,20220822.191122.942.CD8_2-045_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,138,95
31960,20220817.133714.657.CD4-172_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,126,138,101
34682,20220822.191152.391.CD8_2-046_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34519,20220822.175455.369.CD4_2-079_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,116,121,96
34499,20220822.191207.424.CD8_2-047_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,115,138,107
32512,20220817.133732.123.CD4-173_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,138,99
31972,20220817.133743.905.CD4-174_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
36008,20220822.191226.313.CD8_2-048_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34126,20220822.175511.415.CD4_2-080_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
32275,20220817.133759.749.CD4-175_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,122,99
34452,20220822.191244.395.CD8_2-049_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,122,118,101
34045,20220822.175527.871.CD4_2-081_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34278,20220822.191316.894.CD8_2-050_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,138,102
36108,20220822.175553.460.CD4_2-082_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,149,133,95
36176,20220822.191337.205.CD8_2-051_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
32430,20220817.133811.936.CD4-176_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
31927,20220817.133823.923.CD4-177_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,138,105
34298,20220822.191403.611.CD8_2-052_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,120,145,105
32200,20220817.133837.531.CD4-178_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,116,141,104
36162,20220822.175621.695.CD4_2-083_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,122,138,93
34350,20220822.191417.218.CD8_2-053_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,116,146,93
34136,20220822.175643.837.CD4_2-084_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,99,105
34339,20220822.191434.692.CD8_2-054_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,122,138,113
34160,20220822.175700.088.CD4_2-085_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34038,20220822.191451.751.CD8_2-055_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,145,111
36087,20220822.191506.581.CD8_2-056_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,151,117
34536,20220822.175712.885.CD4_2-086_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34333,20220822.191526.283.CD8_2-057_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,120,110
32163,20220817.133857.842.CD4-179_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,126,132,105
36223,20220822.191539.688.CD8_2-058_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,117,130,110
36089,20220822.175727.913.CD4_2-087_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,167,139,100
34254,20220822.191554.516.CD8_2-059_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
33144,20220817.133915.109.CD4-180_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,142,129,98
32352,20220817.133927.704.CD4-181_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,107,136,99
34163,20220822.191609.751.CD8_2-060_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
36194,20220822.175743.557.CD4_2-088_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,150,132,105
34282,20220822.191622.141.CD8_2-061_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
33153,20220817.133941.311.CD4-182_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
36062,20220822.175801.024.CD4_2-089_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,154,143,105
36211,20220822.191634.938.CD8_2-062_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
31832,20220817.134004.469.CD4-183_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,149,122,103
36105,20220822.191651.189.CD8_2-063_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,117,137,105
31916,20220817.134024.983.CD4-184_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,123,105
32056,20220817.134041.846.CD4-185_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34439,20220822.191706.219.CD8_2-064_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,131,105
34113,20220822.175820.726.CD4_2-090_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,144,105
36206,20220822.191724.907.CD8_2-065_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
32002,20220817.134059.311.CD4-186_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34505,20220822.191737.908.CD8_2-066_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,145,105
34475,20220822.175837.790.CD4_2-091_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,178,105
34687,20220822.191803.503.CD8_2-067_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
32079,20220817.134112.922.CD4-187_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,126,119,100
34244,20220822.191817.108.CD8_2-068_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,154,105
34192,20220822.175856.480.CD4_2-092_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34436,20220822.175922.884.CD4_2-093_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,101,130,111
36178,20220822.175946.854.CD4_2-094_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,179,173,97
34578,20220822.191826.660.CD8_2-069_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,142,112
34737,20220822.180001.272.CD4_2-095_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,147,101
34709,20220822.180024.432.CD4_2-096_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34692,20220822.180040.884.CD4_2-097_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34332,20220822.191845.751.CD8_2-070_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
33090,20220817.134131.812.CD4-188_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,113,124,101
34454,20220822.191922.313.CD8_2-071_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,135,138,116
32418,20220817.134144.204.CD4-189_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,125,132,98
34249,20220822.191942.019.CD8_2-072_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,126,131,105
32181,20220817.134155.578.CD4-190_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,154,119,105
34503,20220822.180100.996.CD4_2-098_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,170,122,105
34570,20220822.191957.659.CD8_2-073_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
33025,20220817.134210.203.CD4-191_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,123,140,102
33018,20220817.134224.829.CD4-192_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,153,105
36098,20220822.192013.297.CD8_2-074_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,118,132,105
34579,20220822.180118.054.CD4_2-099_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,96
34589,20220822.180133.492.CD4_2-100_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34491,20220822.192038.689.CD8_2-075_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
32003,20220817.134243.719.CD4-193_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,120,113
34512,20220822.192054.531.CD8_2-076_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,109,138,105
34442,20220822.180155.837.CD4_2-101_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,151,123,117
34072,20220822.180210.055.CD4_2-102_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
36241,20220822.192108.751.CD8_2-077_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,121,134,105
34220,20220822.180227.120.CD4_2-103_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,145,138,116
34309,20220822.180236.870.CD4_2-104_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34082,20220822.192122.360.CD8_2-078_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
32108,20220817.134256.110.CD4-194_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,145,138,115
34779,20220822.192133.737.CD8_2-079_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
36036,20220822.180312.213.CD4_2-105_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
33099,20220817.134314.186.CD4-195_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34084,20220822.192147.752.CD8_2-080_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,143,96
34194,20220822.180327.243.CD4_2-106_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,128,134,102
32617,20220817.134324.955.CD4-196_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,156,137,105
34322,20220822.192203.596.CD8_2-081_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,141,147,105
36221,20220822.180346.743.CD4_2-107_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34355,20220822.192219.641.CD8_2-082_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,126,138,95
36224,20220822.180401.977.CD4_2-108_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,135,98
34750,20220822.192235.284.CD8_2-083_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,99,152,105
31866,20220817.134337.140.CD4-197_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,161,135,112
34337,20220822.192249.906.CD8_2-084_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,126,144,96
36182,20220822.180416.807.CD4_2-109_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34284,20220822.192303.923.CD8_2-085_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
31936,20220817.134349.936.CD4-198_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34376,20220822.180436.306.CD4_2-110_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34039,20220822.192316.111.CD8_2-086_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,148,103,105
34645,20220822.192347.595.CD8_2-087_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,124,96
33070,20220817.134409.235.CD4-199_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34229,20220822.180503.319.CD4_2-111_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,131,122,105
36181,20220822.192359.983.CD8_2-088_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
32454,20220817.134426.095.CD4-200_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
36143,20220822.192424.969.CD8_2-089_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34187,20220822.180519.772.CD4_2-112_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,166,87,116
32356,20220817.134441.532.CD4-201_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34781,20220822.192504.782.CD8_2-090_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,114,147,99
32973,20220817.134504.281.CD4-202_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,125,105
34430,20220822.192549.874.CD8_2-091_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34630,20220822.180539.073.CD4_2-113_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34688,20220822.192623.390.CD8_2-092_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
32443,20220817.134518.905.CD4-203_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34407,20220822.180625.181.CD4_2-114_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34606,20220822.192642.486.CD8_2-093_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34392,20220822.180710.680.CD4_2-115_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,132,138,120
34747,20220822.192700.358.CD8_2-094_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,130,138,115
33156,20220817.134533.127.CD4-204_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,116,137,112
34408,20220822.180717.382.CD4_2-116_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,133,138,114
36063,20220822.192722.502.CD8_2-095_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
32043,20220817.134551.814.CD4-205_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34335,20220822.192739.765.CD8_2-096_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,119,136,113
34059,20220822.180743.177.CD4_2-117_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,161,94,105
34646,20220822.192815.926.CD8_2-097_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,123,125,105
34707,20220822.180759.021.CD4_2-118_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,132,92
34627,20220822.192943.061.CD8_2-098_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,133,105
34283,20220822.180811.821.CD4_2-119_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,162,116,105
34434,20220822.193003.577.CD8_2-099_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34787,20220822.193029.780.CD8_2-100_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,124,126,105
32244,20220817.134611.311.CD4-206_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,129,141,105
34534,20220822.193041.970.CD8_2-101_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,140,120,105
34795,20220822.180826.443.CD4_2-120_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,154,118,92
34486,20220822.193058.216.CD8_2-102_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
32462,20220817.134636.298.CD4-207_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,134,154,105
34487,20220822.193114.470.CD8_2-103_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,116,126,115
34734,20220822.180839.445.CD4_2-121_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
32964,20220817.134650.718.CD4-208_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,115,122,105
36144,20220822.193129.296.CD8_2-104_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,107,140,105
34614,20220822.180854.882.CD4_2-122_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
33120,20220817.134711.843.CD4-209_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
36230,20220822.193150.826.CD8_2-105_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,127,134,105
34748,20220822.180908.290.CD4_2-123_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,143,115,113
34672,20220822.180923.524.CD4_2-124_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
34480,20220822.193206.673.CD8_2-106_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,138,138,105
36139,20220822.180941.399.CD4_2-125_RI Tomogram.tiff,HOLOTOMOGRAPHY,0,161,102,105
